,0
  (0, 7)	0.46731144219714055
  (0, 6)	0.23700519401031844
  (0, 5)	0.04389704220698938
  (0, 4)	0.13390313949532265
  (0, 3)	0.09362843741316998
  (0, 2)	0.30567059618844833
  (0, 1)	0.12884636404556923
  (0, 0)	0.4582698956135521"
reuters-topics/crude/article151.txt,"  (0, 15)	0.06348630416177597
  (0, 13)	0.2132457220352297
  (0, 12)	0.2534358308133528
  (0, 11)	0.19654939912792968
  (0, 9)	0.06640101297384852
  (0, 8)	0.15488601793296777
  (0, 7)	0.14520612630718296
  (0, 6)	0.3436712239497838
  (0, 5)	0.13639981561869927
  (0, 4)	0.23115153372602512
  (0, 3)	0.1454642608903374
  (0, 2)	0.18091429557269467
  (0, 1)	0.4893289022803681
  (0, 0)	0.5609566051184592"
reuters-topics/crude/article186.txt,"  (0, 18)	0.31907708951117114
  (0, 10)	0.36073146844141685
  (0, 9)	0.6614266547422928
  (0, 8)	0.12856950032286535
  (0, 7)	0.12053430872768044
  (0, 6)	0.12226217740609957
  (0, 5)	0.22644853773459145
  (0, 4)	0.230252188699545
  (0, 3)	0.12074858393996318
  (0, 2)	0.11263150586538634
  (0, 1)	0.2215568465331388
  (0, 0)	0.3223696627755196"
reuters-topics/crude/article192.txt,"  (0, 18)	0.041235339088776184
  (0, 17)	0.04318623019026921
  (0, 16)	0.041193696390106914
  (0, 14)	0.08390854544376491
  (0, 13)	0.04575199258069211
  (0, 11)	0.1265093606307596
  (0, 9)	0.2564347609454277
  (0, 8)	0.1329235377045711
  (0, 7)	0.15577029049097943
  (0, 6)	0.28440588546903534
  (0, 5)	0.3219112497028132
  (0, 4)	0.1785373012804708
  (0, 3)	0.4057227332834561
  (0, 2)	0.20378014858338864
  (0, 1)	0.3149573941223215
  (0, 0)	0.583251882094926"
reuters-topics/crude/article019.txt,"  (0, 17)	0.26141086236865213
  (0, 10)	0.1410932758320827
  (0, 9)	0.3880567469347429
  (0, 8)	0.10057504575924231
  (0, 6)	0.28692319849646797
  (0, 5)	0.1771421059238544
  (0, 4)	0.36023511573847167
  (0, 3)	0.28337111814143956
  (0, 2)	0.440536784692201
  (0, 1)	0.3466310427027606
  (0, 0)	0.3362367539592205"
reuters-topics/crude/article031.txt,"  (0, 18)	0.05825338354430197
  (0, 17)	0.24403767124990358
  (0, 16)	0.05819455468170482
  (0, 15)	0.11545495249873787
  (0, 14)	0.05926902492370408
  (0, 13)	0.1292681680624063
  (0, 12)	0.17283504407583916
  (0, 10)	0.06585815553166316
  (0, 9)	0.3018889625086855
  (0, 8)	0.04694544773415901
  (0, 7)	0.1320345122989166
  (0, 6)	0.35713929943689826
  (0, 5)	0.33073872002302196
  (0, 4)	0.2522205981152399
  (0, 3)	0.17635897540527742
  (0, 2)	0.37013310409471073
  (0, 1)	0.3640434473048623
  (0, 0)	0.39236335514779846"
reuters-topics/crude/article025.txt,"  (0, 19)	0.15254113927964083
  (0, 17)	0.05932399521543291
  (0, 15)	0.056132719301515345
  (0, 12)	0.11204024663131613
  (0, 10)	0.19211635074111527
  (0, 9)	0.4696785515313009
  (0, 8)	0.0456485509389355
  (0, 7)	0.08559131859465369
  (0, 6)	0.21704569198807647
  (0, 5)	0.24120139497780807
  (0, 4)	0.2452528493520941
  (0, 3)	0.30010216339506324
  (0, 2)	0.31991817778952486
  (0, 1)	0.4326501956678739
  (0, 0)	0.3815240767424492"
reuters-topics/crude/article569.txt,"  (0, 18)	0.06988295658564603
  (0, 16)	0.06981238326267787
  (0, 15)	0.06925205835409644
  (0, 14)	0.10665203745118568
  (0, 13)	0.038768742805046705
  (0, 11)	0.07146659759972399
  (0, 10)	0.316023711847043
  (0, 9)	0.3259416497270466
  (0, 8)	0.22527012072388697
  (0, 7)	0.1847925124853475
  (0, 6)	0.10710944428917232
  (0, 5)	0.29757498457128373
  (0, 4)	0.2017155632363499
  (0, 3)	0.5818089207470458
  (0, 2)	0.17267663600158956
  (0, 1)	0.2426223630040023
  (0, 0)	0.32948571828308554"
reuters-topics/crude/article555.txt,"  (0, 17)	0.054900274668939264
  (0, 15)	0.2597348422317626
  (0, 14)	0.053334155026245306
  (0, 13)	0.11632397401972032
  (0, 12)	0.20737107444290212
  (0, 10)	0.17779046043307747
  (0, 9)	0.271659483986401
  (0, 8)	0.1689783687484802
  (0, 7)	0.039604437319662796
  (0, 6)	0.08034434001003035
  (0, 5)	0.11160764532736756
  (0, 4)	0.1134823164208201
  (0, 3)	0.15869937031430773
  (0, 2)	0.5181089472276326
  (0, 1)	0.0727978144470726
  (0, 0)	0.6355336951572157"
reuters-topics/crude/article233.txt,"  (0, 18)	0.11694850585021437
  (0, 17)	0.12248147355310854
  (0, 16)	0.2336608040447353
  (0, 15)	0.1158927032750494
  (0, 13)	0.2595165840864114
  (0, 10)	0.26443143449759
  (0, 9)	0.24242686656106208
  (0, 6)	0.08962335084316096
  (0, 5)	0.2489945440513914
  (0, 4)	0.25317689977434726
  (0, 3)	0.17702764553784717
  (0, 2)	0.6605092878487183
  (0, 1)	0.3248210920142378"
reuters-topics/crude/article227.txt,"  (0, 18)	0.08593676110129381
  (0, 16)	0.17169995075992533
  (0, 12)	0.084990106948788
  (0, 11)	0.08788420274008935
  (0, 10)	0.09715549954608574
  (0, 9)	0.3562829565839218
  (0, 7)	0.0649268056788992
  (0, 6)	0.13171507296332072
  (0, 5)	0.3659351522639531
  (0, 4)	0.4340953828601674
  (0, 3)	0.2601689072008372
  (0, 2)	0.1820096860014853
  (0, 1)	0.17901515104118212
  (0, 0)	0.5788236470521138"
reuters-topics/crude/article541.txt,"  (0, 11)	0.5706476525448286
  (0, 9)	0.5783520430219568
  (0, 7)	0.42158121815670935
  (0, 4)	0.40266542870590494"
reuters-topics/crude/article283.txt,"  (0, 18)	0.17725088536180275
  (0, 17)	0.37127365535584433
  (0, 16)	0.35414376686715165
  (0, 15)	0.3513013546113219
  (0, 12)	0.1752983416015684
  (0, 9)	0.18371494539858246
  (0, 8)	0.28568717105531455
  (0, 7)	0.26783261651515383
  (0, 6)	0.27167201787747564
  (0, 5)	0.1257946907558735
  (0, 4)	0.2558153226608164
  (0, 2)	0.12513611782568207
  (0, 1)	0.36923190504963843
  (0, 0)	0.23877326209072164"
reuters-topics/crude/article297.txt,"  (0, 16)	0.11872312510778861
  (0, 15)	0.2355404701486736
  (0, 14)	0.12091515949422199
  (0, 13)	0.26372090951238997
  (0, 12)	0.11753400109373079
  (0, 10)	0.26871538346909785
  (0, 9)	0.24635432823990266
  (0, 8)	0.19154748395508936
  (0, 7)	0.08978818269136216
  (0, 6)	0.09107530326476741
  (0, 5)	0.25302840607285143
  (0, 4)	0.17151901232327735
  (0, 3)	0.2698434004965152
  (0, 2)	0.25170372648734773
  (0, 1)	0.08252084747913407
  (0, 0)	0.640370618257428"
reuters-topics/crude/article268.txt,"  (0, 18)	0.1948229620273611
  (0, 17)	0.04080805188166286
  (0, 15)	0.15445129163648424
  (0, 14)	0.07928787163635223
  (0, 13)	0.17293009171641235
  (0, 12)	0.23121221930998467
  (0, 10)	0.04405128132885006
  (0, 9)	0.24231341755967223
  (0, 8)	0.1570046343198917
  (0, 7)	0.02943846715942287
  (0, 6)	0.3284651686014679
  (0, 5)	0.24887802156040326
  (0, 4)	0.25305842005771423
  (0, 3)	0.4128712036049488
  (0, 2)	0.22006672931774665
  (0, 1)	0.2435018136127553
  (0, 0)	0.49864448772226827"
reuters-topics/crude/article240.txt,
reuters-topics/crude/article526.txt,"  (0, 16)	0.09289876754181303
  (0, 9)	0.48191987557815785
  (0, 8)	0.07494127689532842
  (0, 6)	0.21379449249955854
  (0, 3)	0.6334432145209822
  (0, 2)	0.19695376073639262
  (0, 1)	0.12914223779667952
  (0, 0)	0.5010788012200093"
reuters-topics/crude/article532.txt,"  (0, 15)	0.1513306748669647
  (0, 13)	0.16943611935498398
  (0, 10)	0.6905799296714663
  (0, 9)	0.47483517450836016
  (0, 8)	0.12306594275580797
  (0, 6)	0.23405722333951684
  (0, 5)	0.2167551613096335
  (0, 4)	0.22039599285008865
  (0, 3)	0.11557980922134463
  (0, 2)	0.1078101915191543
  (0, 1)	0.2120728642806701
  (0, 0)	0.10285675935509475"
reuters-topics/crude/article254.txt,"  (0, 8)	0.5019124191209325
  (0, 1)	0.8649184490645193"
reuters-topics/crude/article081.txt,"  (0, 18)	0.21495568353085714
  (0, 17)	0.4502509660310771
  (0, 16)	0.2147386043227233
  (0, 9)	0.22279477804795517
  (0, 8)	0.3464585296984125
  (0, 6)	0.3294620739403345
  (0, 5)	0.30510746031860114
  (0, 4)	0.3102323434265485
  (0, 3)	0.1626916832917215
  (0, 1)	0.1492582982389423
  (0, 0)	0.43434764506398477"
reuters-topics/crude/article095.txt,"  (0, 16)	0.43201974862879766
  (0, 15)	0.14285076392819102
  (0, 9)	0.2988183216571931
  (0, 8)	0.11616986411819605
  (0, 7)	0.10890961099881535
  (0, 5)	0.40921829504401086
  (0, 4)	0.2080459627436721
  (0, 3)	0.4364128834146346
  (0, 2)	0.20353795727528
  (0, 0)	0.485465576029784"
reuters-topics/crude/article042.txt,"  (0, 18)	0.08989518920499298
  (0, 17)	0.09414823352480527
  (0, 14)	0.18292500402006193
  (0, 13)	0.19948345862717717
  (0, 9)	0.18634704975018984
  (0, 8)	0.0724450606918974
  (0, 6)	0.48223751264383147
  (0, 5)	0.2551939304201581
  (0, 4)	0.19461031282176722
  (0, 3)	0.06803820867331771
  (0, 2)	0.31732239208160684
  (0, 1)	0.24968128760696623
  (0, 0)	0.6054854825950668"
reuters-topics/crude/article056.txt,"  (0, 18)	0.06404328176729933
  (0, 15)	0.06346510369379292
  (0, 11)	0.06549458796037014
  (0, 10)	0.21721171311094528
  (0, 9)	0.26551535669927695
  (0, 8)	0.25805715943042873
  (0, 7)	0.1451576365128507
  (0, 6)	0.1963179766769995
  (0, 5)	0.272708533166339
  (0, 4)	0.09242973740931068
  (0, 3)	0.24235947482524323
  (0, 2)	0.4069212333205552
  (0, 1)	0.13340877189021114
  (0, 0)	0.6470414775937414"
reuters-topics/crude/article136.txt,"  (0, 19)	0.33565418209954595
  (0, 17)	0.10443004260724648
  (0, 15)	0.24703082821000283
  (0, 12)	0.14792118712182095
  (0, 10)	0.3381889338468583
  (0, 9)	0.46506999268387306
  (0, 8)	0.12053504072510506
  (0, 7)	0.07533465181492721
  (0, 6)	0.07641457990050415
  (0, 5)	0.0707658339119723
  (0, 4)	0.1079317290346832
  (0, 3)	0.1509371501655053
  (0, 2)	0.2463837374241259
  (0, 1)	0.10385574904131577
  (0, 0)	0.5708683160740418"
reuters-topics/crude/article122.txt,"  (0, 17)	0.10521594190524361
  (0, 14)	0.10221448600477658
  (0, 12)	0.09935625574272695
  (0, 11)	0.20547909954864466
  (0, 10)	0.34073401033122047
  (0, 9)	0.31237995063758267
  (0, 8)	0.0809614265898282
  (0, 7)	0.30360636272539904
  (0, 6)	0.07698964587961526
  (0, 5)	0.28519355862990076
  (0, 4)	0.28998394838173286
  (0, 3)	0.3041460872113987
  (0, 2)	0.3546256060310967
  (0, 0)	0.473664837706002"
reuters-topics/crude/article491.txt,"  (0, 11)	0.5741070146698641
  (0, 9)	0.5818581104589201
  (0, 7)	0.4241369144646041
  (0, 1)	0.38980784085043335"
reuters-topics/crude/article485.txt,"  (0, 18)	0.08279423308761766
  (0, 17)	0.21677830760956998
  (0, 16)	0.10338827617375512
  (0, 15)	0.0820467727941559
  (0, 14)	0.06317830612376032
  (0, 13)	0.022965745048158397
  (0, 12)	0.10235274512739297
  (0, 10)	0.0468013628398281
  (0, 9)	0.21453402023862372
  (0, 8)	0.06672251645517885
  (0, 7)	0.17201956169679108
  (0, 6)	0.22207242333279797
  (0, 5)	0.10282815299423181
  (0, 4)	0.28379310684548503
  (0, 3)	0.17232536282916938
  (0, 2)	0.29225661936162567
  (0, 1)	0.33056546938928694
  (0, 0)	0.6831301609140094"
reuters-topics/crude/article308.txt,"  (0, 18)	0.048633114026168996
  (0, 14)	0.04948102705729094
  (0, 13)	0.10792014428744569
  (0, 12)	0.19238954363033242
  (0, 9)	0.2520334346890114
  (0, 8)	0.2743484106206502
  (0, 7)	0.1837160665279764
  (0, 6)	0.14907972048981272
  (0, 5)	0.17257424488824116
  (0, 4)	0.3158513470352786
  (0, 3)	0.2944682570721554
  (0, 2)	0.3090073805345283
  (0, 1)	0.3039234016302694
  (0, 0)	0.5896195402443245"
reuters-topics/crude/article334.txt,"  (0, 18)	0.5689773757466419
  (0, 16)	0.5684027775032071
  (0, 6)	0.4360351472439854
  (0, 5)	0.4038024006652515"
reuters-topics/crude/article452.txt,"  (0, 18)	0.11594221893981567
  (0, 16)	0.11582513133988197
  (0, 14)	0.23592731772661643
  (0, 13)	0.12864178294503897
  (0, 10)	0.6553903158103688
  (0, 9)	0.36051134602415214
  (0, 7)	0.08759648167578503
  (0, 6)	0.08885218404488607
  (0, 5)	0.16456804204180198
  (0, 4)	0.2509984315809652
  (0, 3)	0.0877522029380914
  (0, 2)	0.16370647899003804
  (0, 1)	0.3220261592295986
  (0, 0)	0.31236968744938376"
reuters-topics/crude/article446.txt,"  (0, 18)	0.13895002934954542
  (0, 17)	0.03638097857953268
  (0, 16)	0.10410727998559605
  (0, 14)	0.10602945595088743
  (0, 13)	0.1156272905541183
  (0, 12)	0.17177424573046457
  (0, 11)	0.17762352795247724
  (0, 10)	0.07854473068566181
  (0, 9)	0.39604762344733907
  (0, 8)	0.11197755295240695
  (0, 7)	0.13122413270878225
  (0, 6)	0.13310524084432965
  (0, 5)	0.17257210247225427
  (0, 4)	0.15040353614833288
  (0, 3)	0.1314574113428044
  (0, 2)	0.17166863576383012
  (0, 1)	0.21708544898963278
  (0, 0)	0.7253166203780833"
reuters-topics/crude/article320.txt,"  (0, 18)	0.13775341211392853
  (0, 15)	0.13650978436349
  (0, 12)	0.4087078827996576
  (0, 9)	0.42833118491885114
  (0, 8)	0.11101321872022067
  (0, 6)	0.21113433290959013
  (0, 5)	0.19552678500947365
  (0, 4)	0.3976220879870096
  (0, 3)	0.4170410221840183
  (0, 2)	0.19450314365417595
  (0, 1)	0.09565152933386446
  (0, 0)	0.371133058178319"
reuters-topics/crude/article447.txt,"  (0, 17)	0.08798343181415924
  (0, 15)	0.08325044972566883
  (0, 14)	0.17094712259326178
  (0, 12)	0.16616691718300775
  (0, 10)	0.18995187118279533
  (0, 9)	0.3482901873277495
  (0, 8)	0.27080550825114874
  (0, 7)	0.19041075831397222
  (0, 6)	0.1287602075500274
  (0, 5)	0.23848389859161429
  (0, 4)	0.06062242681014612
  (0, 3)	0.12716616912391016
  (0, 2)	0.11861768193223554
  (0, 1)	0.4083313888293983
  (0, 0)	0.6224222966877403"
reuters-topics/crude/article321.txt,"  (0, 18)	0.031049009895416015
  (0, 17)	0.06503594820144734
  (0, 16)	0.03101765415561549
  (0, 15)	0.15384350850117873
  (0, 14)	0.03159034599163209
  (0, 13)	0.4133990218384024
  (0, 12)	0.12282793243999302
  (0, 11)	0.09525786562905614
  (0, 9)	0.2574505462569898
  (0, 8)	0.07506566567764013
  (0, 7)	0.09383239517839094
  (0, 6)	0.26173809709284107
  (0, 5)	0.1542480542801353
  (0, 4)	0.26886678061377034
  (0, 3)	0.23499800523773604
  (0, 2)	0.15344051945912499
  (0, 1)	0.17247545365149133
  (0, 0)	0.6483010627302895"
reuters-topics/crude/article335.txt,"  (0, 15)	0.18171540876247055
  (0, 14)	0.18656791861885144
  (0, 10)	0.6219278459921946
  (0, 9)	0.5701743411006329
  (0, 6)	0.1405260501558558
  (0, 5)	0.13013803306362443
  (0, 4)	0.1323239586606348
  (0, 2)	0.3883701643018313
  (0, 0)	0.1235087207971889"
reuters-topics/crude/article453.txt,"  (0, 18)	0.08886621613866834
  (0, 17)	0.04653528928233495
  (0, 16)	0.04438823601126071
  (0, 13)	0.19720009832814514
  (0, 12)	0.2636618759062991
  (0, 11)	0.22720010784062897
  (0, 9)	0.5526421607103233
  (0, 8)	0.10742374222514328
  (0, 7)	0.23499022018629792
  (0, 6)	0.2043075627823965
  (0, 5)	0.12613644388844816
  (0, 4)	0.2565103097652373
  (0, 3)	0.10088912784637165
  (0, 2)	0.1254760817781207
  (0, 1)	0.2776762627655491
  (0, 0)	0.4788439002440459"
reuters-topics/crude/article309.txt,"  (0, 18)	0.18653941277108776
  (0, 17)	0.11721888357187166
  (0, 16)	0.03727020611101312
  (0, 15)	0.03697106971348623
  (0, 14)	0.03795834141161802
  (0, 13)	0.08278869549960834
  (0, 12)	0.07379381972700469
  (0, 10)	0.12653488170060204
  (0, 9)	0.3480159793365777
  (0, 8)	0.060131623056339324
  (0, 7)	0.140933961778809
  (0, 6)	0.11436340885464866
  (0, 5)	0.18534144285707047
  (0, 4)	0.1615325304680657
  (0, 3)	0.2541321030356369
  (0, 2)	0.21070985693986694
  (0, 1)	0.36267547604518485
  (0, 0)	0.6784715620082563"
reuters-topics/crude/article484.txt,"  (0, 16)	0.3816598170841625
  (0, 12)	0.18891856711940705
  (0, 6)	0.2927802275534559
  (0, 5)	0.27113722253965594
  (0, 4)	0.413537262498305
  (0, 3)	0.4337334566512014
  (0, 2)	0.4045766068040481
  (0, 1)	0.26528017625818223
  (0, 0)	0.2573253239504816"
reuters-topics/crude/article490.txt,"  (0, 18)	0.06179734656201049
  (0, 16)	0.12346987745191498
  (0, 15)	0.12247888925522939
  (0, 13)	0.06856622993506892
  (0, 12)	0.24446642047706937
  (0, 11)	0.12639551373489052
  (0, 10)	0.06986477031381069
  (0, 9)	0.256203993029275
  (0, 7)	0.09337806685485701
  (0, 6)	0.3315082704380976
  (0, 5)	0.26314491183839983
  (0, 4)	0.1783766339792823
  (0, 3)	0.09354406610692956
  (0, 2)	0.21813939109284464
  (0, 1)	0.38619077052612
  (0, 0)	0.6243503663060637"
reuters-topics/crude/article123.txt,"  (0, 18)	0.0985168190539701
  (0, 16)	0.09841732899761609
  (0, 14)	0.30070334710119706
  (0, 12)	0.09743158667315954
  (0, 9)	0.40843828782911
  (0, 8)	0.07939309098357322
  (0, 7)	0.22329381343384458
  (0, 6)	0.30199299679244196
  (0, 5)	0.13983448107297475
  (0, 3)	0.2982543538493695
  (0, 1)	0.5472552302269705
  (0, 0)	0.398133677159962"
reuters-topics/crude/article137.txt,"  (0, 18)	0.17465310785697852
  (0, 16)	0.1395813834955419
  (0, 15)	0.1038458114079287
  (0, 13)	0.2325401814496234
  (0, 12)	0.27636668872277215
  (0, 11)	0.21433317630387128
  (0, 9)	0.1448179448385519
  (0, 8)	0.08445004750949153
  (0, 7)	0.2375165511186023
  (0, 6)	0.3479975334746262
  (0, 5)	0.2231118934364418
  (0, 4)	0.20165288787787605
  (0, 3)	0.2115011439950392
  (0, 2)	0.17262298337366228
  (0, 1)	0.3153110706586437
  (0, 0)	0.5411297782123492"
reuters-topics/crude/article057.txt,"  (0, 17)	0.24242826118453623
  (0, 15)	0.22938707156199603
  (0, 11)	0.4734448022924517
  (0, 10)	0.2616953038207318
  (0, 9)	0.4798368440540555
  (0, 7)	0.34977001235404975
  (0, 5)	0.3285575230697586
  (0, 4)	0.16703814817559096
  (0, 3)	0.17519590124266393
  (0, 2)	0.1634187129533203
  (0, 1)	0.16073004808137242
  (0, 0)	0.1559102993465383"
reuters-topics/crude/article043.txt,"  (0, 18)	0.20614377845941428
  (0, 16)	0.5148389955205895
  (0, 14)	0.10486893636045842
  (0, 13)	0.22872344040449788
  (0, 12)	0.10193647953197708
  (0, 9)	0.32049227505937805
  (0, 8)	0.08306394743602057
  (0, 6)	0.23696706571863912
  (0, 5)	0.21944990127652333
  (0, 4)	0.14875733086882276
  (0, 3)	0.07801114575522129
  (0, 2)	0.21830101523335665
  (0, 1)	0.14313959538074195
  (0, 0)	0.5553892985300547"
reuters-topics/crude/article094.txt,"  (0, 16)	0.3682450802608897
  (0, 15)	0.12176316289944625
  (0, 9)	0.6367670528449915
  (0, 8)	0.09902089215106355
  (0, 7)	0.09283239613636422
  (0, 5)	0.2616071794998864
  (0, 4)	0.3546685191668147
  (0, 3)	0.09299742534339088
  (0, 2)	0.43372931243806145
  (0, 1)	0.0853186663664197
  (0, 0)	0.16552049814981107"
reuters-topics/crude/article080.txt,"  (0, 18)	0.3210412588781009
  (0, 17)	0.3362300883869113
  (0, 16)	0.16035852304318599
  (0, 9)	0.49912369034230447
  (0, 8)	0.12936094628485065
  (0, 6)	0.4920591874241438
  (0, 5)	0.34176375873677284
  (0, 4)	0.11583478561996843
  (0, 3)	0.12149188603676486
  (0, 0)	0.32435410050942654"
reuters-topics/crude/article533.txt,"  (0, 18)	0.12579152374266137
  (0, 17)	0.04391428824872487
  (0, 16)	0.16755265271690395
  (0, 15)	0.041551962349127815
  (0, 13)	0.09304661144490188
  (0, 12)	0.08293722747698355
  (0, 9)	0.1303789420787155
  (0, 8)	0.10137332879162791
  (0, 7)	0.15839635474248456
  (0, 6)	0.16066697879155625
  (0, 5)	0.20830613544624468
  (0, 4)	0.060515728254408804
  (0, 3)	0.15867793774483072
  (0, 2)	0.26642004474736336
  (0, 1)	0.4658430912098315
  (0, 0)	0.7060531838362246"
reuters-topics/crude/article255.txt,"  (0, 19)	0.14115119334990525
  (0, 18)	0.08735765838484087
  (0, 17)	0.14638503874624428
  (0, 16)	0.08726943772933127
  (0, 15)	0.06925519985669103
  (0, 14)	0.14220916738750378
  (0, 13)	0.0775410029670935
  (0, 12)	0.19006977449823126
  (0, 11)	0.017867459890287245
  (0, 10)	0.5530665835251657
  (0, 9)	0.18108690862175597
  (0, 8)	0.05632008493055449
  (0, 7)	0.039600191846868416
  (0, 6)	0.10711430312810269
  (0, 5)	0.12399520148232145
  (0, 4)	0.10086235686099326
  (0, 3)	0.4892706045555395
  (0, 2)	0.19735367906899035
  (0, 1)	0.19410669532598387
  (0, 0)	0.4236437119447034"
reuters-topics/crude/article241.txt,"  (0, 18)	0.16757962058231513
  (0, 16)	0.5022311563808276
  (0, 11)	0.17137719832149576
  (0, 9)	0.1736909848565964
  (0, 7)	0.25321897920883646
  (0, 6)	0.2568488929452209
  (0, 5)	0.3567930254076199
  (0, 3)	0.12683456473487995
  (0, 2)	0.11830836897410914
  (0, 1)	0.2327237742848831
  (0, 0)	0.5643629449958683"
reuters-topics/crude/article527.txt,"  (0, 18)	0.06516386851185779
  (0, 16)	0.13019612179267695
  (0, 15)	0.1937267215890273
  (0, 14)	0.06629999344187544
  (0, 12)	0.38667625470489175
  (0, 9)	0.27016116779738725
  (0, 7)	0.24616251380289872
  (0, 6)	0.1997530180476482
  (0, 5)	0.23123350473464122
  (0, 4)	0.18809402294562816
  (0, 3)	0.29592014364596253
  (0, 2)	0.3220320991910846
  (0, 1)	0.09049537989396664
  (0, 0)	0.57058124844476"
reuters-topics/crude/article269.txt,"  (0, 10)	1.0"
reuters-topics/crude/article296.txt,"  (0, 18)	0.10769744230115678
  (0, 17)	0.0563963657981287
  (0, 15)	0.05336257882625543
  (0, 14)	0.1369689193056067
  (0, 13)	0.0896204449267501
  (0, 12)	0.10651107886760273
  (0, 11)	0.2478105225063368
  (0, 10)	0.15219620032967332
  (0, 9)	0.19534374657814038
  (0, 8)	0.06509370367482417
  (0, 7)	0.18307665243933519
  (0, 6)	0.26823487957210523
  (0, 5)	0.07643271525453302
  (0, 4)	0.1554331076867625
  (0, 3)	0.264914158726756
  (0, 2)	0.3611546935780516
  (0, 1)	0.3178219387767973
  (0, 0)	0.6165830746034644"
reuters-topics/crude/article282.txt,"  (0, 18)	0.0744425071279494
  (0, 16)	0.07436732921111841
  (0, 15)	0.0737704456068891
  (0, 10)	0.7574464044623013
